List of Securities,,,,,,,,,,,,,,,,,,,,
Updated as at 03/12/2019,,,,,,,,,,,,,,,,,,,,
Stock Code,Name of Securities,Category,Sub-Category,Board Lot,Par Value,ISIN,Expiry Date,Subject to Stamp Duty,Shortsell Eligible,CAS Eligible,VCM Eligible,Admitted to Stock Options,Admitted to Stock Futures,Admitted to CCASS,ETF / Fund Manager,Debt Securities Board Lot (Nominal),Debt Securities Investor Type,,,
02340,SYNERGIS HOLD,Equity,Equity Securities (Main Board),"4,000",HKD 0.1000,BMG8646Z1086,,Y,,Y,,,,Y,,,,,,
02341,ECOGREEN,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG2920K1013,,Y,,Y,,,,Y,,,,,,
02342,COMBA,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG229721140,,Y,Y,Y,,,,Y,,,,,,
02343,PACIFIC BASIN,Equity,Equity Securities (Main Board),"1,000",USD 0.0100,BMG684371393,,Y,Y,Y,,,,Y,,,,,,
02345,SHANGHAI PRIME,Equity,Equity Securities (Main Board),"2,000",RMB 1.0000,CNE100000445,,Y,,Y,,,,Y,,,,,,
02346,UNIVERSAL STAR,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG9402S1066,,Y,,Y,,,,Y,,,,,,
02348,DAWNRAYS PHARMA,Equity,Equity Securities (Main Board),"1,000",HKD 0.0500,KYG2687M1006,,Y,,Y,,,,Y,,,,,,
02349,CH CITY INFRA,Equity,Equity Securities (Main Board),"4,000",HKD 0.1000,KYG2118E1070,,Y,,Y,,,,Y,,,,,,
02355,BAOYE GROUP,Equity,Equity Securities (Main Board),"2,000",RMB 1.0000,CNE100000213,,Y,,Y,,,,Y,,,,,,
02356,DAHSING BANKING,Equity,Equity Securities (Main Board),400,,HK2356013600,,Y,Y,Y,,,,Y,,,,,,
02357,AVICHINA,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE1000001Y8,,Y,Y,Y,,,,Y,,,,,,
02358,JIU RONG HOLD,Equity,Equity Securities (Main Board),"10,000",HKD 0.1000,KYG5139B1014,,Y,,Y,,,,Y,,,,,,
02359,WUXI APPTEC,Equity,Equity Securities (Main Board),100,RMB 1.0000,CNE100003F19,,Y,Y,Y,,,,Y,,,,,,
02360,BEST MART 360,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG1065A1004,,Y,,Y,,,,Y,,,,,,
02362,JINCHUAN INTL,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG5138B1023,,Y,Y,Y,,,,Y,,,,,,
02363,TONGDA HONG TAI,Equity,Equity Securities (Main Board),"2,500",HKD 0.0100,KYG8919C1096,,Y,,Y,,,,Y,,,,,,
02366,SMI CULTURE,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,BMG8229K1146,,Y,,Y,,,,Y,,,,,,
02368,EAGLE NICE,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG2951U1013,,Y,,Y,,,,Y,,,,,,
02369,COOLPAD GROUP,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG2418K1004,,Y,,Y,,,,Y,,,,,,
02371,CL EDU FIN,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG2114J1186,,Y,,Y,,,,Y,,,,,,
02377,BOQI ENV,Equity,Equity Securities (Main Board),"1,000",USD 0.00001,KYG2153A1013,,Y,,Y,,,,Y,,,,,,
02378,PRU,Equity,Equity Securities (Main Board),500,GBP 0.0500,GB0007099541,,Y,Y,Y,,,,Y,,,,,,
02379,ZHONGTIAN INT'L,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG989151207,,Y,,Y,,,,Y,,,,,,
02380,CHINA POWER,Equity,Equity Securities (Main Board),"1,000",,HK2380027329,,Y,Y,Y,,,,Y,,,,,,
02382,SUNNY OPTICAL,Equity,Equity Securities (Main Board),100,HKD 0.1000,KYG8586D1097,,Y,Y,Y,Y,Y,Y,Y,,,,,,
02383,TOM GROUP,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG891101035,,Y,Y,Y,,,,Y,,,,,,
02386,SINOPEC SEG,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100001NV2,,Y,Y,Y,,,,Y,,,,,,
02388,BOC HONG KONG,Equity,Equity Securities (Main Board),500,,HK2388011192,,Y,Y,Y,Y,Y,Y,Y,,,,,,
02389,BJ ENT M&H,Equity,Equity Securities (Main Board),"6,000",HKD 0.2000,KYG0957Q1082,,Y,Y,Y,,,,Y,,,,,,
02393,YESTAR HEALTH,Equity,Equity Securities (Main Board),"2,500",HKD 0.0250,KYG9843W1125,,Y,,Y,,,,Y,,,,,,
02398,GOOD FRIEND,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG398001001,,Y,,Y,,,,Y,,,,,,
02399,FORDOO,Equity,Equity Securities (Main Board),"1,000",HKD 0.0025,KYG211271161,,Y,Y,Y,,,,Y,,,,,,
02448,SPACE GROUP,Equity,Equity Securities (Main Board),"2,500",HKD 0.0100,,,Y,,Y,,,,Y,,,,,,
02488,LAUNCH TECH,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE1000000V6,,Y,,Y,,,,Y,,,,,,
02527,PTT N3508,Debt Securities,,"1,000",,USY71548AX22,03/08/2035,,,,,,,,,"USD 100,000",Professional,,,
02552,HUA MEDICINE-B,Equity,Equity Securities (Main Board),500,USD 0.0010,KYG4644K1022,,Y,Y,Y,,,,Y,,,,,,
02558,JINSHANG BANK,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100003LP4,,Y,,Y,,,,Y,,,,,,
02568,CNOOC F03 N3305,Debt Securities,,10,,USG21886AB53,21/05/2033,,,,,,,,,"USD 1,000",Professional,,,
02588,BOC AVIATION,Equity,Equity Securities (Main Board),100,,SG9999015267,,Y,Y,Y,,,,Y,,,,,,
02600,CHALCO,Equity,Equity Securities (Main Board),"2,000",RMB 1.0000,CNE1000001T8,,Y,Y,Y,,Y,Y,Y,,,,,,
02601,CPIC,Equity,Equity Securities (Main Board),200,RMB 1.0000,CNE1000009Q7,,Y,Y,Y,Y,Y,Y,Y,,,,,,
02606,LANGUANGJUSTBON,Equity,Equity Securities (Main Board),100,RMB 1.0000,CNE100003L52,,Y,,Y,,,,Y,,,,,,
02607,SH PHARMA,Equity,Equity Securities (Main Board),100,RMB 1.0000,CNE1000012B3,,Y,Y,Y,,,,Y,,,,,,
02608,SUNSHINE 100,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG794911092,,Y,Y,Y,,,,Y,,,,,,
02611,GTJA,Equity,Equity Securities (Main Board),200,RMB 1.0000,CNE100002FK9,,Y,Y,Y,,,,Y,,,,,,
02616,CSTONE PHARMA-B,Equity,Equity Securities (Main Board),500,USD 0.0001,KYG2588M1006,,Y,Y,Y,,,,Y,,,,,,
02623,ADD NEW ENERGY,Equity,Equity Securities (Main Board),"2,000",HKD 0.0020,KYG0112P1028,,Y,,Y,,,,Y,,,,,,
02628,CHINA LIFE,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE1000002L3,,Y,Y,Y,Y,Y,Y,Y,,,,,,
02633,JACOBSON PHARMA,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG677291067,,Y,,Y,,,,Y,,,,,,
02638,HKELECTRIC-SS,Equity,Equity Securities (Main Board),500,HKD 0.0005,HK0000179108,,Y,Y,Y,,,,Y,,,,,,
02660,ZENGAME,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG9887S1003,,Y,,Y,,,,Y,,,,,,
02662,CAMSING INTL,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG1809X1016,,Y,,Y,,,,Y,,,,,,
02663,KPA-BM HLDGS,Equity,Equity Securities (Main Board),"10,000",HKD 0.0100,,,Y,,Y,,,,Y,,,,,,
02666,UNI MEDICAL,Equity,Equity Securities (Main Board),500,,HK0000255361,,Y,Y,Y,,,,Y,,,,,,
02668,PAK TAK INT'L,Equity,Equity Securities (Main Board),"10,000",HKD 0.0200,BMG687481215,,Y,,Y,,,,Y,,,,,,
02669,CHINA OVS PPT,Equity,Equity Securities (Main Board),"5,000",HKD 0.0010,KYG2118M1096,,Y,Y,Y,,,,Y,,,,,,
02678,TEXHONG TEXTILE,Equity,Equity Securities (Main Board),500,HKD 0.1000,KYG876551170,,Y,Y,Y,,,,Y,,,,,,
02680,INNOVAX HLDGS,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG4790R1092,,Y,,Y,,,,Y,,,,,,
02682,YUN LEE MARINE,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG9888W1006,,Y,,Y,,,,Y,,,,,,
02683,WAHSUN HANDBAGS,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG9420H1083,,Y,,Y,,,,Y,,,,,,
02686,AAG ENERGY,Equity,Equity Securities (Main Board),"1,000",USD 0.0001,KYG000371040,,Y,,Y,,,,Y,,,,,,
02688,ENN ENERGY,Equity,Equity Securities (Main Board),100,HKD 0.1000,KYG3066L1014,,Y,Y,Y,Y,,,Y,,,,,,
02689,ND PAPER,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,BMG653181005,,Y,Y,Y,,,,Y,,,,,,
02696,HENLIUS-B,Equity,Equity Securities (Main Board),100,RMB 1.0000,CNE100003N76,,Y,,Y,,,,Y,,,,,,
02698,WEIQIAO TEXTILE,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE1000004M7,,Y,,Y,,,,Y,,,,,,
02699,XINMING CHINA,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG9830D1016,,Y,,Y,,,,Y,,,,,,
02700,GREEN INTL HLDG,Equity,Equity Securities (Main Board),"20,000",HKD 0.0400,KYG4164T1114,,Y,,Y,,,,Y,,,,,,
02708,IBO TECH,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG469601036,,Y,,Y,,,,Y,,,,,,
02718,DONGZHENG AFC,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100003HX6,,Y,,Y,,,,Y,,,,,,
02722,CHONGQING M&E,Equity,Equity Securities (Main Board),"2,000",RMB 1.0000,CNE1000009W5,,Y,,Y,,,,Y,,,,,,
02727,SH ELECTRIC,Equity,Equity Securities (Main Board),"2,000",RMB 1.0000,CNE100000437,,Y,Y,Y,,,,Y,,,,,,
02728,YUHUA ENERGY,Equity,Equity Securities (Main Board),"4,000",HKD 0.00125,KYG9880X1300,,Y,,Y,,,,Y,,,,,,
02738,HUAJIN INTL,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG464211062,,Y,,Y,,,,Y,,,,,,
02768,JIAYUAN INTL,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG5139G1001,,Y,Y,Y,,,,Y,,,,,,
02772,ZHONGLIANG HLDG,Equity,Equity Securities (Main Board),500,HKD 0.0100,KYG9898C1024,,Y,,Y,,,,Y,,,,,,
02777,R&F PROPERTIES,Equity,Equity Securities (Main Board),400,RMB 0.2500,CNE100000569,,Y,Y,Y,,Y,,Y,,,,,,
02778,CHAMPION REIT,Real Estate Investment Trusts,,"1,000",,HK2778034606,,Y,Y,Y,,,,Y,Eagle Asset Management (CP) Ltd.,,,,,
02779,CH XINHUA EDU,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG216231061,,Y,,Y,,,,Y,,,,,,
02788,YORKEY OPTICAL,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG984571078,,Y,,Y,,,,Y,,,,,,
02789,YUANDA CHINA,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG987761007,,Y,,Y,,,,Y,,,,,,
02798,PER ENERGY,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG7011M1069,,Y,,Y,,,,Y,,,,,,
02799,CHINA HUARONG,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100002367,,Y,Y,Y,,,,Y,,,,,,
02800,TRACKER FUND,Exchange Traded Products,Exchange Traded Funds,500,,HK2800008867,,,Y,Y,,Y,Y,Y,State Street Global Advisors Asia Limited,,,,,
02801,ISHARES CHINA,Exchange Traded Products,Exchange Traded Funds,200,,HK2801040828,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
02802,ISHARES EM ASIA,Exchange Traded Products,Exchange Traded Funds,200,,HK0000051851,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
02803,PP BEDROCK,Exchange Traded Products,Exchange Traded Funds,500,,HK0000366176,,,Y,Y,,,,Y,Premia Partners Company Limited,,,,,
02804,PREMIA VIET,Exchange Traded Products,Exchange Traded Funds,50,,HK0000515871,,,Y,Y,,,,Y,Premia Partners Company Limited,,,,,
02805,VANGUARDASXJP,Exchange Traded Products,Exchange Traded Funds,100,,HK0000146222,,,Y,Y,,,,Y,Vanguard Investments Hong Kong Limited,,,,,
02810,PREMIAEMASEAN,Exchange Traded Products,Exchange Traded Funds,50,,HK0000433414,,,Y,Y,,,,Y,Premia Partners Company Limited,,,,,
02811,HT CSI300 ETF,Exchange Traded Products,Exchange Traded Funds,200,,HK0000179355,,,Y,Y,,,,Y,Haitong International Asset Management (HK) Limited,,,,,
02812,SAMSUNGCDRAGON,Exchange Traded Products,Exchange Traded Funds,200,,HK0000422805,,,Y,Y,,,,Y,Samsung Asset Management (Hong Kong) Limited,,,,,
02813,CAM CTPB BOND,Exchange Traded Products,Exchange Traded Funds,10,,HK0000414356,,,Y,Y,,,,Y,China Asset Management (Hong Kong) Limited,,,,,
02819,ABF HK IDX ETF,Exchange Traded Products,Exchange Traded Funds,100,,HK2819031405,,,Y,Y,,,,Y,HSBC Investment Funds (Hong Kong) Limited,,,,,
02820,GX CN BIOTECH,Exchange Traded Products,Exchange Traded Funds,50,,HK0000516697,,,Y,Y,,,,Y,Mirae Asset Global Investments (Hong Kong) Limited,,,,,
02821,ABF PAIF,Exchange Traded Products,Exchange Traded Funds,10,,SG9999002026,,,Y,Y,,,,Y,State Street Global Advisors Singapore Limited,,,,,
02822,CSOP A50 ETF,Exchange Traded Products,Exchange Traded Funds,200,,HK0000127412,,,Y,Y,,Y,Y,Y,CSOP Asset Management Limited,,,,,
02823,ISHARES A50,Exchange Traded Products,Exchange Traded Funds,100,,HK2823028546,,,Y,Y,,Y,Y,Y,BlackRock Asset Management North Asia Limited,,,,,
02824,LIPPO HK&M PROP,Exchange Traded Products,Exchange Traded Funds,100,,HK0000118536,,,Y,Y,,,,Y,Lippo Investments Management Limited,,,,,
02825,WISECSIHK100ETF,Exchange Traded Products,Exchange Traded Funds,200,,HK0000046224,,,Y,Y,,,,Y,BOCI-Prudential Asset Management Limited,,,,,
02826,GX CN CLOUD,Exchange Traded Products,Exchange Traded Funds,50,,HK0000516713,,,Y,Y,,,,Y,Mirae Asset Global Investments (Hong Kong) Limited,,,,,
02827,WISE CSI300 ETF,Exchange Traded Products,Exchange Traded Funds,200,,HK2827039002,,,Y,Y,,,,Y,BOCI-Prudential Asset Management Limited,,,,,
02828,HSCEI ETF,Exchange Traded Products,Exchange Traded Funds,200,,HK2828013055,,,Y,Y,,Y,Y,Y,Hang Seng Investment Management Limited,,,,,
02832,BOSERA FA50,Exchange Traded Products,Exchange Traded Funds,100,,HK0000172681,,,Y,Y,,,,Y,"Bosera Asset Management (International) Co., Limited",,,,,
02833,HS HSI ETF,Exchange Traded Products,Exchange Traded Funds,100,,HK2833027330,,,Y,Y,,,,Y,Hang Seng Investment Management Limited,,,,,
02834,ISHARESND100,Exchange Traded Products,Exchange Traded Funds,100,,HK0000297652,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
02836,ISHARES INDIA,Exchange Traded Products,Exchange Traded Funds,200,,HK2836036130,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
02838,HS FCI50 ETF,Exchange Traded Products,Exchange Traded Funds,100,,HK2838031154,,,Y,Y,,,,Y,Hang Seng Investment Management Limited,,,,,
02840,SPDR GOLD TRUST,Exchange Traded Products,Exchange Traded Funds,10,,US78463V1070,,,Y,Y,,,,Y,,,,,,
02843,AMUNDI A50,Exchange Traded Products,Exchange Traded Funds,200,,HK0000308293,,,Y,Y,,,,Y,Amundi Hong Kong Limited,,,,,
02846,ISHARESCSI300,Exchange Traded Products,Exchange Traded Funds,100,,HK0000057395,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
02847,ISHARESFS100,Exchange Traded Products,Exchange Traded Funds,100,,HK0000297686,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
02848,TRMSCIKOREA,Exchange Traded Products,Exchange Traded Funds,10,,LU0292100046,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
02858,YIXIN,Equity,Equity Securities (Main Board),500,USD 0.0001,KYG9T43R1023,,Y,Y,Y,,,,Y,,,,,,
02863,GOLDEN FAITH GP,Equity,Equity Securities (Main Board),"3,000",HKD 0.0100,KYG395761060,,Y,,Y,,,,Y,,,,,,
02866,COSCO SHIP DEV,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100000536,,Y,Y,Y,,,,Y,,,,,,
02868,BJ CAPITAL LAND,Equity,Equity Securities (Main Board),"2,000",RMB 1.0000,CNE100000239,,Y,Y,Y,,,,Y,,,,,,
02869,GREENTOWN SER,Equity,Equity Securities (Main Board),"2,000",HKD 0.00001,KYG410121084,,Y,Y,Y,,,,Y,,,,,,
02877,SHINEWAY PHARM,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG2110P1000,,Y,Y,Y,,,,Y,,,,,,
02878,SOLOMON SYSTECH,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG826051099,,Y,,Y,,,,Y,,,,,,
02880,DALIAN PORT,Equity,Equity Securities (Main Board),"2,000",RMB 1.0000,CNE1000002Y6,,Y,Y,Y,,,,Y,,,,,,
02882,HKRH,Equity,Equity Securities (Main Board),"10,000",HKD 0.0400,BMG7155A1320,,Y,,Y,,,,Y,,,,,,
02883,CHINA OILFIELD,Equity,Equity Securities (Main Board),"2,000",RMB 1.0000,CNE1000002P4,,Y,Y,Y,,,Y,Y,,,,,,
02885,PEIPORT HOLD,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG6983A1085,,Y,,Y,,,,Y,,,,,,
02886,BINHAI INV,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,BMG1118Y1214,,Y,,Y,,,,Y,,,,,,
02888,STANCHART,Equity,Equity Securities (Main Board),50,USD 0.5000,GB0004082847,,Y,Y,Y,,Y,,Y,,,,,,
02889,NRI HOLDINGS,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG6516W1069,,Y,,Y,,,,Y,,,,,,
02892,MILLION CITIES,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG6130M1042,,Y,,Y,,,,Y,,,,,,
02898,LONGRUN TEA,Equity,Equity Securities (Main Board),"10,000",HKD 0.0500,KYG5636D1051,,Y,,Y,,,,Y,,,,,,
02899,ZIJIN MINING,Equity,Equity Securities (Main Board),"2,000",RMB 0.1000,CNE100000502,,Y,Y,Y,,Y,Y,Y,,,,,,
02906,WAH YAN-OLD,Equity,Equity Securities (Main Board),125,,HK0000375789,,Y,,Y,,,,Y,,,,,,
02959,CMMB VISION-OLD,Equity,Equity Securities (Main Board),200,HKD 0.2000,,,Y,,Y,,,,Y,,,,,,
02960,LI BAO GE RTS,Equity,Equity Securities (Main Board),"10,000",,KYG548041105,,Y,,,,,,Y,,,,,,
03007,TRFXIC50,Exchange Traded Products,Exchange Traded Funds,10,,LU0292109856,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03008,C-SHS CSI 300,Exchange Traded Products,Exchange Traded Funds,200,,HK0000148723,,,Y,Y,,,,Y,China Universal Asset Management (Hong Kong) Company Limited,,,,,
03010,ISHARES AXJ,Exchange Traded Products,Exchange Traded Funds,100,,HK0000051877,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
03011,A ICBCCICCUSD,Exchange Traded Products,Exchange Traded Funds,1,,HK0000507407,,,Y,Y,,,,Y,China International Capital Corporation Hong Kong Asset Management Limited,,,,,
03012,AMUNDI HK35,Exchange Traded Products,Exchange Traded Funds,500,,HK0000286804,,,Y,Y,,,,Y,Amundi Hong Kong Limited,,,,,
03015,X TRNIFTY50,Exchange Traded Products,Exchange Traded Funds,5,,LU0292109690,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03016,TRMSCIPHIL,Exchange Traded Products,Exchange Traded Funds,200,,LU0592215668,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03019,X TRMSCIWORLD,Exchange Traded Products,Exchange Traded Funds,125,,LU0455009851,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03020,X TRMSCIUSA,Exchange Traded Products,Exchange Traded Funds,15,,LU0274210672,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03023,PA AI&ROBOTICS,Exchange Traded Products,Exchange Traded Funds,100,,HK0000462421,,,Y,Y,,,,Y,Ping An of China Asset Management (HK) Company Limited,,,,,
03024,WISE SSE50ETF,Exchange Traded Products,Exchange Traded Funds,100,,HK0000052297,,,Y,Y,,,,Y,BOCI-Prudential Asset Management Limited,,,,,
03027,X TRMSCIRUSSIA,Exchange Traded Products,Exchange Traded Funds,125,,LU0455009265,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03036,TRMSCITAIWAN,Exchange Traded Products,Exchange Traded Funds,25,,LU0292109187,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03040,GX MSCI CHINA,Exchange Traded Products,Exchange Traded Funds,100,,HK0000151925,,,Y,Y,,,,Y,Mirae Asset Global Investments (Hong Kong) Limited,,,,,
03041,VALUE KOREA ETF,Exchange Traded Products,Exchange Traded Funds,100,,HK0000111051,,,Y,Y,,,,Y,Sensible Asset Management Hong Kong Limited,,,,,
03043,TRMSCIPACEXJ,Exchange Traded Products,Exchange Traded Funds,100,,LU0455009935,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03046,VALUE CHINA ETF,Exchange Traded Products,Exchange Traded Funds,100,,HK0000058484,,,Y,Y,,,,Y,Sensible Asset Management Hong Kong Limited,,,,,
03048,TRMSCIBRAZIL,Exchange Traded Products,Exchange Traded Funds,50,,LU0455009182,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03049,X TRCSI300,Exchange Traded Products,Exchange Traded Funds,300,,LU0455008887,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03053,CSOP HKD MM,Exchange Traded Products,Exchange Traded Funds,"1,000",,HK0000426384,,,Y,Y,,,,Y,CSOP Asset Management Limited,,,,,
03055,TRMSCICHINA,Exchange Traded Products,Exchange Traded Funds,50,,LU0514695856,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03060,VALUE TW ETF,Exchange Traded Products,Exchange Traded Funds,100,,HK0000111069,,,Y,Y,,,,Y,Sensible Asset Management Hong Kong Limited,,,,,
03065,TRMSCISG,Exchange Traded Products,Exchange Traded Funds,500,,LU0755279428,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03070,PING AN HKDIV,Exchange Traded Products,Exchange Traded Funds,100,,HK0000098449,,,Y,Y,,,,Y,Ping An of China Asset Management (HK) Company Limited,,,,,
03072,NIKKOAM INET,Exchange Traded Products,Exchange Traded Funds,10,,HK0000518586,,,Y,Y,,,,Y,Nikko Asset Management Hong Kong Limited,,,,,
03073,SPDR GREATCHINA,Exchange Traded Products,Exchange Traded Funds,200,,HK0000068749,,,Y,Y,,,,Y,State Street Global Advisors Asia Limited,,,,,
03074,ISHARESMSCITW,Exchange Traded Products,Exchange Traded Funds,100,,HK0000297777,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
03077,PREMIA UST,Exchange Traded Products,Exchange Traded Funds,5,,HK0000515855,,,Y,Y,,,,Y,Premia Partners Company Limited,,,,,
03079,CICC CGB,Exchange Traded Products,Exchange Traded Funds,20,,HK0000458288,,,Y,Y,,,,Y,China International Capital Corporation Hong Kong Asset Management Limited,,,,,
03080,PING AN CGB,Exchange Traded Products,Exchange Traded Funds,100,,HK0000384666,,,Y,Y,,,,Y,Ping An of China Asset Management (HK) Company Limited,,,,,
03081,VALUEGOLD ETF,Exchange Traded Products,Exchange Traded Funds,100,,HK0000071313,,,Y,Y,,,,Y,Sensible Asset Management Hong Kong Limited,,,,,
03082,TRMSCIMALAY,Exchange Traded Products,Exchange Traded Funds,30,,LU0514694537,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03084,VALUE JAPAN ETF,Exchange Traded Products,Exchange Traded Funds,300,,HK0000111077,,,Y,Y,,,,Y,Sensible Asset Management Hong Kong Limited,,,,,
03085,VANGUARDAXJHY,Exchange Traded Products,Exchange Traded Funds,100,,HK0000188703,,,Y,Y,,,,Y,Vanguard Investments Hong Kong Limited,,,,,
03086,BMO NASDAQ100,Exchange Traded Products,Exchange Traded Funds,200,,HK0000280989,,,Y,Y,,,,Y,BMO Global Asset Management (Asia) Limited,,,,,
03087,X TRFTSEVIET,Exchange Traded Products,Exchange Traded Funds,10,,LU0322252924,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03092,TRMSCITHAI,Exchange Traded Products,Exchange Traded Funds,25,,LU0514694966,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03093,CICCSELECT100,Exchange Traded Products,Exchange Traded Funds,500,,HK0000458304,,,Y,Y,,,,Y,China International Capital Corporation Hong Kong Asset Management Limited,,,,,
03095,VALUE A SHARE,Exchange Traded Products,Exchange Traded Funds,500,,HK0000240694,,,Y,Y,,,,Y,Value Partners Hong Kong Limited,,,,,
03096,CSOP USD MM,Exchange Traded Products,Exchange Traded Funds,"1,000",,HK0000473303,,,Y,Y,,,,Y,CSOP Asset Management Limited,,,,,
03097,F GX OIL,Exchange Traded Products,Exchange Traded Funds,500,,HK0000296944,,,Y,Y,,,,Y,Mirae Asset Global Investments (Hong Kong) Limited,,,,,
03099,X TRMSCIINDO,Exchange Traded Products,Exchange Traded Funds,25,,LU0476289896,,,Y,Y,,,,Y,DWS Investment S.A.,,,,,
03100,EFUND CSI100,Exchange Traded Products,Exchange Traded Funds,100,,HK0000126661,,,Y,Y,,,,Y,"E Fund Management (Hong Kong) Co., Limited",,,,,
03101,VANGUARDDVEUR,Exchange Traded Products,Exchange Traded Funds,100,,HK0000188695,,,Y,Y,,,,Y,Vanguard Investments Hong Kong Limited,,,,,
03110,GX HS HIGH DIV,Exchange Traded Products,Exchange Traded Funds,100,,HK0000151933,,,Y,Y,,,,Y,Mirae Asset Global Investments (Hong Kong) Limited,,,,,
03115,ISHARESHSI,Exchange Traded Products,Exchange Traded Funds,100,,HK0000313426,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
03118,HGI MSCI CN A,Exchange Traded Products,Exchange Traded Funds,100,,HK0000125598,,,Y,Y,,,,Y,Harvest Global Investments Limited,,,,,
03121,BMO AP REAL EST,Exchange Traded Products,Exchange Traded Funds,200,,HK0000281011,,,Y,Y,,,,Y,BMO Global Asset Management (Asia) Limited,,,,,
03122,CSOP RMB MM,Exchange Traded Products,Exchange Traded Funds,10,,HK0000226149,,,Y,Y,,,,Y,CSOP Asset Management Limited,,,,,
03126,VANGUARDJAPAN,Exchange Traded Products,Exchange Traded Funds,100,,HK0000188687,,,Y,Y,,,,Y,Vanguard Investments Hong Kong Limited,,,,,
03127,GX CSI300,Exchange Traded Products,Exchange Traded Funds,100,,HK0000215324,,,Y,Y,,,,Y,Mirae Asset Global Investments (Hong Kong) Limited,,,,,
